id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD034851,CLI03029,P010,Dec 30 2023,4,6499,en_cours,Marrakech,Virement bancaire,LIV008,2023-12-31
CMD011924,CLI00586,P011,2024-06-18,1,5999,livré,Fès,Virement bancaire,LIV007,2024-06-26
CMD010030,CLI03282,P001,01/08/2023,3,12999,LIVRE,Tanger,Western Union,LIV002,2023-08-10
CMD007764,CLI04284,P035,30/03/2023,1,699,livre,Casablanca,Wafacash,LIV014,2023-04-08
CMD016675,CLI03857,P008,Dec 13 2022,1,1299,DONE,Oujda,Cash à la livraison,LIV001,2022-12-16
CMD044198,CLI02844,P019,2024-08-31,2,1299,DONE,Casablanca,Carte bancaire,LIV013,2024-09-04
CMD032912,CLI04739,P007,2022-04-04,2,2299,OK,Casablanca,Carte bancaire,LIV003,2022-04-11
CMD011527,CLI03090,P005,Apr 18 2023,1,2799,DONE,AGADIR,Google Pay,LIV012,2023-04-23
CMD021843,CLI04514,P006,2023-12-01,1,3499,en_cours,Tanger,Western Union,LIV007,2023-12-07
CMD045454,CLI00875,P038,2022-10-21,1,299,livre,TANGER,Western Union,LIV014,2022-10-24
CMD035647,CLI03664,P018,2023-11-21,1,1799,livré,Rabat,PayPal,LIV008,2023-11-24
CMD008346,CLI01801,P007,Sep 14 2022,1,2299,DONE,Tanger,Apple Pay,LIV014,2022-09-15
CMD047707,CLI02929,P043,06/03/2024,1,59,livré,Tanger,Virement bancaire,LIV015,2024-03-12
CMD006949,CLI04435,P008,14/10/2024,2,1299,livre,Tanger,Cash à la livraison,LIV009,2024-10-24
CMD034967,CLI00205,P010,2024-01-25,2,6499,livré,Casablanca,Apple Pay,,2024-02-02
CMD021973,CLI02977,P049,2022-08-02,2,79,DONE,Tanger,Western Union,LIV009,2022-08-09
CMD046296,CLI02952,P038,13/09/2022,5,299,DONE,dar beida,Western Union,LIV010,2022-09-22
CMD011310,CLI02951,P046,2022-06-07,2,35,LIVRE,Rabat,Apple Pay,LIV007,2022-06-11
CMD001196,CLI02015,P004,07/08/2023,1,3999,DONE,tanger,Google Pay,LIV014,2023-08-14
CMD039605,CLI02758,P022,Jun 08 2022,1,349,annule,Tanger,Google Pay,LIV011,2022-06-14
CMD025277,CLI02074,P015,22/11/2022,1,14999,KO,Fès,PayPal,LIV003,2022-12-02
CMD002795,CLI02299,P014,Feb 04 2023,1,8999,DONE,Rabat,Carte bancaire,LIV009,2023-02-08
CMD034479,CLI02217,P012,Dec 19 2024,1,7999,en_cours,Casablanca,Carte bancaire,LIV008,2024-12-25
CMD000519,CLI00845,P006,2024-12-05,1,3499,annulé,Casablanca,Wafacash,LIV009,2024-12-13
CMD016871,CLI01479,P037,Jul 13 2023,-2,249,livre,Tanger,Apple Pay,LIV012,2023-07-20
CMD012063,CLI01505,P010,21/04/2023,1,6499,en_cours,marrakech,Google Pay,LIV008,2023-05-01
CMD008043,CLI04959,P033,31/05/2022,2,1499,KO,dar beida,Google Pay,LIV001,2022-06-04
CMD006719,CLI00157,P017,Dec 31 2024,2,2199,LIVRE,Tanger,Virement bancaire,LIV005,2025-01-04
CMD014751,CLI03360,P003,2022-06-18,1,11999,LIVRE,MARRAKECH,Virement bancaire,LIV003,2022-06-19
CMD016363,CLI00003,P032,19/08/2022,2,1299,LIVRE,Tanger,Cash à la livraison,LIV009,2022-08-27
CMD034411,CLI02100,P019,Mar 31 2024,1,1299,annulé,Rabat,Cash à la livraison,LIV002,2024-04-10
CMD013401,CLI01706,P012,14/10/2024,4,7999,KO,tangier,PayPal,LIV007,2024-10-24
CMD044747,CLI02696,P019,20/03/2023,2,1299,annulé,Casablanca,Apple Pay,LIV009,2023-03-23
CMD033997,CLI01211,P010,13/09/2022,2,6499,en_cours,Tanger,Wafacash,LIV013,2022-09-17
CMD049976,CLI00326,P018,Oct 10 2024,1,1799,LIVRE,Marrakech,PayPal,LIV013,2024-10-14
CMD041731,CLI04486,P031,16/05/2024,1,349,LIVRE,kénitra,Google Pay,LIV010,2024-05-26
CMD037102,CLI04462,P022,17/02/2022,-1,349,LIVRE,Tanger,Google Pay,LIV005,2022-02-27
CMD048914,CLI00811,P015,06/06/2024,1,14999,livre,Tanger,Western Union,LIV006,2024-06-16
CMD019655,CLI04706,P042,2024-04-11,3,129,livré,Rabat,Wafacash,LIV005,2024-04-21
CMD017880,CLI01479,P010,Apr 08 2022,1,6499,livré,Fès,Wafacash,LIV010,2022-04-10
CMD021662,CLI02522,P007,09/01/2022,-2,2299,DONE,Tanger,Carte bancaire,LIV007,2022-01-11
CMD019636,CLI03515,P002,10/06/2024,2,9499,livré,Tanger,Cash à la livraison,LIV001,2024-06-13
CMD026821,CLI01569,P005,18/12/2024,1,2799,retourne,Fès,Apple Pay,LIV008,2024-12-19
CMD001763,CLI00247,P002,2024-08-03,-2,9499,retourné,Tanger,PayPal,LIV006,2024-08-04
CMD023064,CLI03561,P003,01/04/2023,1,11999,livré,Tanger,Cash à la livraison,LIV001,2023-04-05
CMD004985,CLI04170,P030,2024-07-18,1,899,retourné,Casablanca,Apple Pay,LIV003,2024-07-26
CMD012061,CLI04930,P035,Nov 05 2022,1,699,livre,casablanca,PayPal,LIV002,2022-11-10
CMD029533,CLI03189,P004,22/08/2022,2,3999,LIVRE,tng,Virement bancaire,LIV012,2022-08-24
CMD023743,CLI00954,P037,Mar 12 2022,2,249,DONE,Oujda,Apple Pay,LIV010,2022-03-14
CMD034323,CLI04032,P013,Jan 19 2024,5,5499,LIVRE,Agadir,Western Union,LIV003,2024-01-27
CMD017400,CLI00383,P024,19/01/2024,1,799,livre,Casablanca,Google Pay,LIV015,2024-01-20
CMD029814,CLI03471,P032,30/06/2022,4,1299,LIVRE,Casablanca,PayPal,LIV009,2022-07-10
CMD019943,CLI00918,P045,17/03/2024,1,49,livre,Béni Mellal,PayPal,LIV009,2024-03-25
CMD043757,CLI02083,P008,May 17 2023,2,1299,LIVRE,Tanger,Wafacash,LIV013,2023-05-24
CMD047839,CLI03347,P020,Feb 18 2023,1,2899,livre,Casablanca,Western Union,LIV012,2023-02-20
CMD042795,CLI02551,P012,Aug 10 2024,4,7999,livré,Rabat,Wafacash,,2024-08-20
CMD018865,CLI01290,P004,16/09/2022,3,3999,retourne,casablanca,PayPal,LIV008,2022-09-17
CMD024278,CLI04326,P003,Jun 14 2023,1,11999,DONE,Marrakech,Apple Pay,LIV003,2023-06-18
CMD021349,CLI02138,P019,Aug 04 2022,1,1299,DONE,Rabat,Google Pay,LIV013,2022-08-13
CMD040977,CLI04180,P002,Oct 20 2022,1,9499,LIVRE,Marrakech,Western Union,LIV006,2022-10-28
CMD033476,CLI02560,P014,2024-03-25,1,8999,livre,Fès,Carte bancaire,LIV002,2024-04-03
CMD008652,CLI00787,P033,04/03/2022,1,1499,livre,Tanger,Virement bancaire,LIV012,2022-03-12
CMD028100,CLI01862,P009,Apr 02 2023,1,13999,DONE,Casablanca,Google Pay,,2023-04-06
CMD009013,CLI03934,P006,Jul 20 2024,4,3499,livré,Casablanca,Apple Pay,LIV015,2024-07-27
CMD018033,CLI03331,P022,05/08/2022,2,349,en_cours,Fès,Wafacash,LIV005,2022-08-09
CMD047137,CLI03982,P035,Jan 30 2024,4,699,DONE,Tanger,Wafacash,LIV006,2024-02-04
CMD039165,CLI03473,P002,2024-05-31,2,9499,livre,Fès,Western Union,LIV002,2024-06-03
CMD016815,CLI04992,P011,Sep 20 2023,0,5999,livré,Fès,Google Pay,LIV009,2023-09-21
CMD048333,CLI04342,P024,Aug 10 2022,1,799,livré,Tanger,Google Pay,LIV001,2022-08-18
CMD042359,CLI02454,P026,21/12/2023,1,1499,DONE,RABAT,Virement bancaire,LIV005,2023-12-26
CMD041127,CLI04720,P043,Sep 03 2022,1,59,annule,Tanger,PayPal,LIV002,2022-09-13
CMD023367,CLI03767,P008,2022-11-25,1,1299,livre,Marrakech,Cash à la livraison,LIV011,2022-12-05
CMD016996,CLI04909,P045,03/06/2023,1,49,DONE,Oujda,PayPal,LIV007,2023-06-08
CMD047540,CLI00379,P012,04/11/2023,2,7999,livre,Marrakech,Google Pay,LIV008,2023-11-14
CMD048841,CLI02301,P041,Jul 10 2022,2,89,livre,Agadir,Wafacash,LIV009,2022-07-12
CMD042886,CLI02497,P002,Dec 01 2022,1,9499,annulé,Rabat,Virement bancaire,LIV009,2022-12-08
CMD008762,CLI02427,P011,Aug 26 2022,2,5999,DONE,Rabat,Western Union,LIV011,2022-08-29
CMD045805,CLI03982,P036,2024-04-07,1,899,en_cours,el jadida,Virement bancaire,LIV013,2024-04-17
CMD034245,CLI03474,P008,18/05/2024,-1,1299,livré,tangier,Western Union,LIV003,2024-05-25
CMD012121,CLI00384,P042,Jan 04 2024,1,129,retourne,Casablanca,Virement bancaire,LIV001,2024-01-14
CMD036307,CLI00782,P005,Mar 12 2023,-2,2799,KO,Meknès,PayPal,LIV009,2023-03-18
CMD019855,CLI03254,P035,2022-06-06,1,699,livre,MARRAKECH,Cash à la livraison,,2022-06-09
CMD044047,CLI03206,P011,20/11/2022,2,5999,livré,Tanger,Cash à la livraison,LIV012,2022-11-27
CMD009155,CLI03564,P013,2023-08-25,2,5499,DONE,Casablanca,Western Union,LIV012,2023-08-31
CMD015089,CLI02931,P003,Mar 06 2022,1,11999,livre,MARRAKECH,Virement bancaire,LIV012,2022-03-07
CMD049062,CLI04829,P050,2022-01-19,-2,22,livré,Nador,Apple Pay,LIV006,2022-01-25
CMD035551,CLI04233,P024,11/05/2023,2,799,livre,tanja,PayPal,LIV003,2023-05-19
CMD049496,CLI02274,P044,28/11/2022,1,89,DONE,Tanger,Cash à la livraison,LIV005,2022-11-30
CMD032000,CLI00527,P017,2024-04-10,1,2199,annulé,Agadir,Apple Pay,LIV009,2024-04-16
CMD035976,CLI04429,P010,2023-12-02,1,6499,DONE,Fès,Wafacash,LIV004,2023-12-09
CMD012372,CLI00726,P044,Feb 13 2022,2,89,livré,Fès,Cash à la livraison,LIV015,2022-02-22
CMD007447,CLI00696,P031,Jun 26 2023,1,349,DONE,TANGER,Cash à la livraison,LIV010,2023-06-27
CMD017132,CLI02345,P041,Nov 14 2022,1,89,DONE,Meknès,Wafacash,LIV013,2022-11-18
CMD021659,CLI04376,P036,Mar 22 2023,1,899,livre,Kenitra,Wafacash,LIV008,2023-03-23
CMD028353,CLI01859,P020,2023-12-14,1,2899,DONE,Casablanca,Carte bancaire,LIV009,2023-12-18
CMD022025,CLI04360,P023,24/02/2023,4,1299,livre,Casablanca,Google Pay,LIV012,2023-03-05
CMD044672,CLI03693,P012,Oct 18 2023,1,7999,livré,Tanger,Wafacash,LIV014,2023-10-22
CMD028028,CLI02320,P012,02/01/2024,1,7999,retourné,dar beida,Carte bancaire,LIV007,2024-01-05
CMD032538,CLI00209,P032,2022-08-15,1,1299,livré,Rabat,Wafacash,,2022-08-23
CMD048256,CLI03528,P012,19/12/2024,1,7999,LIVRE,Tanger,Google Pay,LIV011,2024-12-21
CMD021497,CLI04403,P014,14/07/2023,1,8999,en_cours,Tanger,Cash à la livraison,LIV001,2023-07-16
CMD006971,CLI02694,P001,Feb 07 2024,1,12999,LIVRE,Tanger,Wafacash,LIV010,2024-02-15
CMD042838,CLI02245,P030,01/08/2024,1,899,KO,Fès,Apple Pay,LIV005,2024-08-04
CMD030181,CLI04318,P010,2023-10-18,1,6499,LIVRE,Tanger,PayPal,LIV003,2023-10-25
CMD019098,CLI04321,P020,Jun 12 2024,1,2899,LIVRE,Tanger,PayPal,,2024-06-14
CMD004440,CLI04066,P033,2022-02-09,1,1499,OK,Casablanca,Cash à la livraison,LIV014,2022-02-18
CMD019693,CLI04359,P022,30/04/2023,1,349,en_cours,Tanger,Virement bancaire,LIV012,2023-05-01
CMD041968,CLI00609,P026,29/08/2022,1,1499,livré,Tanger,Apple Pay,LIV005,2022-09-01
CMD003812,CLI03183,P002,21/05/2023,3,9499,livre,Casablanca,Carte bancaire,LIV004,2023-05-24
CMD029496,CLI00184,P050,14/11/2023,1,22,livre,Marrakech,Carte bancaire,LIV003,2023-11-19
CMD031701,CLI00004,P005,2022-10-05,2,2799,LIVRE,Casablanca,Apple Pay,,2022-10-09
CMD014208,CLI03948,P002,03/04/2022,1,9499,annulé,Tanger,PayPal,LIV015,2022-04-07
CMD033101,CLI04417,P008,13/12/2024,1,1299,livré,Agadir,Virement bancaire,LIV004,2024-12-23
CMD015059,CLI00654,P017,Mar 13 2022,1,2199,DONE,Tanger,Cash à la livraison,LIV001,2022-03-21
CMD025931,CLI03610,P005,25/03/2022,1,2799,LIVRE,Casablanca,Cash à la livraison,LIV009,2022-04-01
CMD025493,CLI01773,P025,13/08/2024,1,499,livre,Tanger,Google Pay,LIV001,2024-08-22
CMD033739,CLI00299,P012,2024-12-20,2,7999,retourné,Tétouan,PayPal,LIV006,2024-12-26
CMD019894,CLI00872,P013,Apr 29 2024,1,5499,LIVRE,Tanger,PayPal,LIV003,2024-05-05
CMD012840,CLI04928,P042,Mar 03 2024,2,129,en_cours,Fès,PayPal,LIV009,2024-03-05
CMD029175,CLI01027,P015,Jun 21 2022,1,14999,annule,casa,PayPal,LIV013,2022-06-22
CMD002606,CLI01998,P005,Apr 07 2024,2,2799,livré,dar beida,Cash à la livraison,LIV005,2024-04-09
CMD032246,CLI04202,P008,2023-04-17,1,1299,livre,Marrakech,Virement bancaire,LIV003,2023-04-22
CMD010468,CLI01888,P003,Jan 13 2023,1,11999,KO,Tanger,Cash à la livraison,LIV007,2023-01-22
CMD006312,CLI04826,P030,Sep 24 2022,2,899,en_cours,Casablanca,Google Pay,LIV015,2022-09-29
CMD043776,CLI03911,P018,06/12/2024,-2,1799,en_cours,Casablanca,PayPal,LIV001,2024-12-16
CMD049658,CLI01861,P005,May 28 2023,1,2799,LIVRE,Kenitra,Apple Pay,LIV006,2023-06-02
CMD037266,CLI00306,P006,Dec 04 2023,4,3499,retourné,Agadir,Wafacash,LIV008,2023-12-07
CMD026699,CLI03214,P026,24/06/2022,1,1499,livre,TANGER,Cash à la livraison,LIV003,2022-06-27
CMD002024,CLI04225,P029,10/11/2023,1,899,DONE,Rabat,Google Pay,LIV013,2023-11-17
CMD002919,CLI00319,P050,Dec 29 2023,2,22,livré,Rabat,Carte bancaire,LIV009,2024-01-07
CMD000891,CLI04616,P020,2024-12-30,2,2899,LIVRE,Tanger,Carte bancaire,LIV006,2025-01-09
CMD041957,CLI02322,P026,2024-07-03,-1,1499,livré,TANGER,Virement bancaire,LIV014,2024-07-09
CMD021144,CLI04184,P010,2024-01-12,4,6499,LIVRE,Fès,Apple Pay,LIV002,2024-01-18
CMD025011,CLI00142,P014,Oct 07 2023,1,8999,livré,Tanger,Cash à la livraison,LIV014,2023-10-12
CMD042380,CLI01627,P038,Jul 14 2023,1,299,LIVRE,Béni Mellal,PayPal,LIV012,2023-07-18
CMD042341,CLI00355,P034,Mar 04 2024,1,599,livre,Rabat,Virement bancaire,LIV011,2024-03-14
CMD023684,CLI01986,P015,May 26 2024,1,14999,annule,Casablanca,Carte bancaire,LIV002,2024-05-31
CMD019809,CLI03664,P010,22/05/2024,4,6499,en_cours,Kenitra,PayPal,LIV008,2024-06-01
CMD013791,CLI00673,P024,2022-04-28,1,799,KO,Rabat,PayPal,LIV001,2022-04-30
CMD024178,CLI04025,P019,Jan 28 2024,1,1299,LIVRE,Casablanca,Apple Pay,LIV015,2024-02-06
CMD017039,CLI02547,P035,2024-09-15,1,699,livré,safi,Virement bancaire,LIV002,2024-09-21
CMD043573,CLI02617,P016,Apr 27 2024,1,4299,LIVRE,Tanger,Carte bancaire,LIV005,2024-04-29
CMD043381,CLI02762,P050,Sep 01 2023,1,22,DONE,Fès,Wafacash,LIV003,2023-09-04
CMD039790,CLI00945,P029,12/07/2024,3,899,annulé,Rabat,Apple Pay,LIV012,2024-07-16
CMD019961,CLI01312,P005,2024-08-24,1,2799,retourne,rabat,Wafacash,LIV013,2024-08-31
CMD023862,CLI02489,P023,Aug 25 2023,1,1299,LIVRE,Casablanca,Virement bancaire,LIV004,2023-09-01
CMD000921,CLI04953,P017,2023-04-14,3,2199,KO,Casablanca,Virement bancaire,LIV010,2023-04-22
CMD005520,CLI03257,P043,Feb 18 2022,2,59,LIVRE,Tétouan,Apple Pay,LIV008,2022-02-23
CMD001622,CLI01849,P016,Sep 14 2023,1,0,OK,Tanger,Western Union,LIV004,2023-09-24
CMD001208,CLI02586,P030,Oct 01 2022,2,899,livre,Casablanca,Carte bancaire,,2022-10-10
CMD038303,CLI02562,P044,26/02/2024,0,89,annulé,TETOUAN,Western Union,LIV010,2024-02-28
CMD031814,CLI04059,P010,27/08/2024,1,6499,annule,Tanger,Virement bancaire,LIV007,2024-09-01
CMD007395,CLI00680,P044,14/08/2023,2,89,livre,Casablanca,Virement bancaire,LIV005,2023-08-23
CMD047793,CLI01733,P014,02/06/2022,3,8999,LIVRE,tangier,Carte bancaire,LIV010,2022-06-06
CMD024259,CLI04981,P021,2023-05-02,1,799,DONE,Tanger,Apple Pay,LIV002,2023-05-09
CMD002551,CLI03060,P006,16/01/2024,3,3499,annule,FES,PayPal,LIV011,2024-01-23
CMD027513,CLI04641,P009,16/05/2023,2,13999,LIVRE,Agadir,Google Pay,LIV014,2023-05-17
CMD017373,CLI01212,P046,2024-01-20,3,35,livre,Tanger,Wafacash,LIV012,2024-01-25
CMD001644,CLI00999,P034,2022-08-05,1,599,livre,Agadir,Google Pay,LIV007,2022-08-13
CMD007150,CLI00713,P008,Dec 27 2023,0,1299,livré,Kenitra,Cash à la livraison,LIV015,2024-01-02
CMD004940,CLI01594,P005,2024-03-20,1,2799,livré,Rabat,Carte bancaire,LIV005,2024-03-29
CMD048886,CLI01291,P009,Jul 26 2024,1,13999,livre,Tanger,Virement bancaire,LIV012,2024-08-01
CMD006415,CLI02773,P038,Feb 07 2023,1,299,en_cours,Tanger,Apple Pay,LIV009,2023-02-11
CMD008050,CLI00454,P013,30/09/2023,-2,5499,OK,Casablanca,Carte bancaire,LIV008,2023-10-02
CMD046453,CLI04293,P011,Jun 25 2023,-2,5999,LIVRE,Tnja,Carte bancaire,LIV004,2023-06-29
CMD008783,CLI04707,P037,29/01/2023,2,249,DONE,casa,Cash à la livraison,LIV011,2023-02-02
CMD026818,CLI03384,P006,Sep 09 2022,5,3499,LIVRE,Rabat,Carte bancaire,LIV002,2022-09-14
CMD019116,CLI04487,P027,25/04/2022,1,699,livre,Marrakech,Cash à la livraison,LIV012,2022-05-04
CMD027749,CLI00287,P048,Aug 15 2023,1,69,annule,tanger,Western Union,LIV012,2023-08-22
CMD009843,CLI00390,P017,04/08/2022,1,2199,livre,Agadir,Virement bancaire,LIV015,2022-08-06
CMD039737,CLI00865,P014,11/12/2022,0,8999,OK,Marrakech,Carte bancaire,LIV007,2022-12-21
CMD019269,CLI04722,P025,05/12/2022,4,499,annulé,tanja,Wafacash,LIV010,2022-12-11
CMD048290,CLI04783,P009,18/09/2023,1,13999,DONE,Tanger,PayPal,LIV007,2023-09-19
CMD016446,CLI02809,P026,27/12/2022,0,1499,OK,fès,Apple Pay,LIV003,2023-01-01
CMD041122,CLI04266,P027,May 25 2024,2,699,livré,Tanger,Wafacash,LIV014,2024-05-26
CMD045271,CLI02907,P019,28/08/2022,5,1299,en_cours,Tanger,Carte bancaire,LIV005,2022-09-02
CMD009360,CLI01387,P025,Apr 26 2022,1,499,livre,tanja,PayPal,LIV005,2022-05-01
CMD026172,CLI03112,P046,2023-06-28,1,35,DONE,Tanger,Wafacash,LIV004,2023-07-06
CMD045656,CLI01086,P016,2023-07-06,1,4299,livré,fez,Google Pay,LIV014,2023-07-14
CMD038586,CLI04354,P025,Sep 15 2023,1,499,retourne,Tanger,Virement bancaire,LIV011,2023-09-19
CMD047676,CLI02325,P016,28/02/2023,1,4299,livre,Agadir,Cash à la livraison,LIV001,2023-03-01
CMD033526,CLI01898,P027,2024-04-15,2,699,livre,Marrakech,Wafacash,LIV008,2024-04-17
CMD004392,CLI03774,P042,2024-07-03,2,129,LIVRE,Tétouan,Virement bancaire,,2024-07-11
CMD043970,CLI00788,P037,06/11/2023,1,249,LIVRE,Tanger,Western Union,LIV005,2023-11-15
CMD039665,CLI01650,P006,Jun 13 2022,1,3499,livre,Tétouan,PayPal,LIV012,2022-06-16
CMD027393,CLI01126,P041,Oct 02 2023,1,89,en_cours,Casablanca,Wafacash,LIV001,2023-10-03
CMD049432,CLI02915,P035,Nov 14 2023,4,699,DONE,Fès,Google Pay,LIV013,2023-11-22
CMD024665,CLI02231,P044,Aug 18 2023,1,89,OK,Oujda,Western Union,LIV003,2023-08-20
CMD048236,CLI02431,P021,26/08/2024,1,799,en_cours,Tanger,Cash à la livraison,LIV001,2024-09-05
CMD015708,CLI01967,P041,26/01/2024,-2,89,livre,Fès,PayPal,LIV008,2024-01-30
CMD013353,CLI00551,P025,20/09/2023,1,499,LIVRE,Tanger,Western Union,LIV005,2023-09-24
CMD029567,CLI00922,P013,Jan 31 2022,1,5499,livré,Casablanca,PayPal,LIV012,2022-02-06
CMD042752,CLI01428,P015,28/01/2024,1,14999,livré,Marrakech,Western Union,LIV006,2024-02-06
CMD002769,CLI00862,P047,2022-06-04,2,29,livré,Fes,Apple Pay,LIV008,2022-06-05
CMD036560,CLI01971,P006,14/10/2022,1,3499,DONE,Tanger,PayPal,LIV003,2022-10-17
CMD016276,CLI01382,P032,2023-06-04,1,1299,livre,Kenitra,Wafacash,LIV010,2023-06-14
CMD025778,CLI01239,P010,02/08/2023,1,6499,livré,Casablanca,PayPal,LIV010,2023-08-03
CMD024657,CLI01926,P034,22/12/2024,3,599,DONE,Agadir,Cash à la livraison,LIV013,2024-12-26
CMD044994,CLI03865,P040,Jun 10 2024,1,149,annule,tng,Western Union,LIV006,2024-06-16
CMD014605,CLI02258,P001,Jun 15 2022,1,12999,livre,TANGER,Google Pay,LIV010,2022-06-22
CMD032526,CLI00516,P019,Sep 22 2023,3,1299,LIVRE,Tanger,Virement bancaire,LIV002,2023-09-24
CMD029929,CLI02068,P034,Oct 19 2023,3,599,LIVRE,Tanger,Wafacash,LIV006,2023-10-29
CMD021880,CLI01517,P015,02/02/2024,1,14999,en_cours,Casablanca,Google Pay,LIV008,2024-02-09
CMD041802,CLI03674,P048,2023-04-28,1,69,en_cours,tangier,Wafacash,LIV003,2023-04-30
CMD044108,CLI04242,P006,04/05/2022,1,3499,livré,Agadir,PayPal,,2022-05-12
CMD012155,CLI01973,P026,10/06/2022,1,1499,retourné,Casablanca,Google Pay,LIV004,2022-06-19
CMD041041,CLI00709,P010,Apr 08 2024,1,6499,LIVRE,Fès,Carte bancaire,LIV010,2024-04-11
CMD048741,CLI04554,P014,02/03/2023,0,8999,DONE,Casablanca,PayPal,LIV015,2023-03-12
CMD025151,CLI03263,P028,03/02/2023,1,599,retourne,fez,Google Pay,LIV001,2023-02-04
CMD007750,CLI04611,P031,2024-11-23,1,349,LIVRE,Tanger,Virement bancaire,,2024-11-24
CMD012996,CLI04516,P003,2024-04-22,1,11999,livré,Tnja,PayPal,LIV004,2024-04-29
CMD016116,CLI02363,P019,07/03/2023,1,1299,DONE,CASABLANCA,Carte bancaire,LIV005,2023-03-13
CMD001816,CLI00742,P003,Jan 05 2022,2,11999,LIVRE,Oujda,Virement bancaire,LIV008,2022-01-14
CMD016117,CLI02607,P024,2022-12-17,1,799,livré,Taza,Virement bancaire,LIV006,2022-12-18
CMD008796,CLI04438,P019,25/10/2022,1,1299,retourne,Tanger,Cash à la livraison,LIV008,2022-10-29
CMD042264,CLI04262,P017,08/04/2023,1,2199,livré,Tanger,Carte bancaire,LIV014,2023-04-10
CMD019829,CLI01886,P008,23/02/2022,1,1299,en_cours,Agadir,Google Pay,LIV015,2022-03-03
CMD002327,CLI04872,P016,Sep 04 2023,1,4299,en_cours,Rabat,PayPal,LIV007,2023-09-13
CMD030659,CLI04274,P017,10/02/2024,1,2199,livré,Casablanca,Apple Pay,LIV002,2024-02-11
CMD033567,CLI00073,P001,2022-06-07,3,12999,LIVRE,Tanger,Virement bancaire,LIV002,2022-06-09
CMD002342,CLI01545,P001,2024-07-28,4,12999,OK,Tanger,Wafacash,LIV015,2024-08-04
CMD015198,CLI03290,P003,2024-10-16,1,11999,en_cours,Meknès,Western Union,LIV004,2024-10-24
CMD028347,CLI03218,P018,23/07/2024,1,1799,OK,Agadir,Apple Pay,LIV013,2024-07-25
CMD022038,CLI01045,P006,Dec 10 2022,3,3499,en_cours,Casablanca,Cash à la livraison,LIV002,2022-12-15
CMD034215,CLI02242,P022,11/09/2023,1,349,livre,Tanger,Virement bancaire,LIV015,2023-09-13
CMD016613,CLI03552,P024,15/04/2024,1,799,livre,MARRAKECH,Carte bancaire,LIV001,2024-04-21
CMD038294,CLI01206,P018,Jul 14 2023,1,1799,livré,Tanger,Western Union,LIV013,2023-07-24
CMD048809,CLI03853,P029,Sep 30 2023,1,899,livre,Tanger,PayPal,LIV004,2023-10-01
CMD029580,CLI01895,P033,22/01/2023,2,1499,annule,tetouan,Cash à la livraison,LIV011,2023-01-26
CMD012754,CLI04818,P023,20/02/2022,2,1299,KO,Marrakech,Google Pay,LIV014,2022-02-21
CMD002579,CLI02205,P003,2022-06-27,1,11999,annule,Tanger,Carte bancaire,LIV004,2022-07-03
CMD018847,CLI00110,P019,2023-05-27,1,1299,LIVRE,Tanger,Wafacash,LIV008,2023-06-04
CMD027903,CLI00186,P023,Dec 04 2024,1,1299,livre,Agadir,Cash à la livraison,LIV010,2024-12-07
CMD021258,CLI01562,P005,2023-07-30,1,2799,livré,Fès,Cash à la livraison,LIV013,2023-07-31
CMD007057,CLI02945,P038,17/08/2024,1,299,DONE,Tétouan,Wafacash,LIV006,2024-08-27
CMD041895,CLI02115,P015,Jan 18 2023,3,14999,livré,Tanger,Wafacash,LIV009,2023-01-20
CMD029742,CLI03081,P014,29/09/2024,1,8999,annulé,Tanger,Cash à la livraison,LIV002,2024-10-07
CMD009093,CLI01775,P017,Jul 28 2024,2,2199,OK,tanja,PayPal,LIV005,2024-08-04
CMD016770,CLI04417,P001,2023-01-07,1,12999,KO,Tanger,PayPal,LIV005,2023-01-12
CMD031905,CLI02234,P007,2023-11-21,1,2299,livre,Tanger,Western Union,LIV003,2023-11-23
CMD024848,CLI01119,P001,10/10/2024,2,12999,livre,Casablanca,Apple Pay,LIV001,2024-10-11
CMD038116,CLI01624,P030,Jun 21 2024,1,899,LIVRE,Casablanca,Apple Pay,LIV004,2024-06-28
CMD009906,CLI02447,P012,Jul 01 2024,1,7999,livré,mkch,Wafacash,LIV006,2024-07-03
CMD031943,CLI02336,P021,16/10/2022,1,799,livre,Tanger,Western Union,LIV014,2022-10-20
CMD038009,CLI01761,P031,19/05/2024,-2,349,DONE,Casablanca,Western Union,,2024-05-24
CMD026309,CLI01705,P024,2023-06-21,5,799,livré,Rabat,Wafacash,,2023-06-30
CMD012329,CLI00337,P043,Sep 30 2023,1,59,OK,Tanger,Google Pay,LIV004,2023-10-10
CMD041932,CLI01587,P027,22/01/2024,1,699,LIVRE,Tanger,Wafacash,LIV011,2024-01-23
CMD038120,CLI01891,P013,15/06/2024,0,5499,OK,Tanger,Western Union,LIV003,2024-06-25
CMD000732,CLI03728,P033,22/06/2022,1,1499,LIVRE,Tanger,Virement bancaire,LIV003,2022-06-25
CMD032002,CLI02088,P020,Jul 31 2022,1,2899,LIVRE,fez,Cash à la livraison,LIV011,2022-08-05
CMD041217,CLI01861,P009,19/08/2023,1,13999,livré,Meknès,Google Pay,LIV006,2023-08-27
CMD023206,CLI00050,P002,27/09/2022,2,9499,KO,RABAT,Carte bancaire,LIV012,2022-10-01
